,RA_Center,DEC_Center
25891,155.6196,-15.0
25892,156.65706,-15.0
25893,157.69452,-15.0
25894,158.73199,-15.0
25895,159.76945,-15.0
25896,160.80692,-15.0
25897,161.84438,-15.0
25898,162.88184,-15.0
25899,163.91931,-15.0
25900,164.95677,-15.0
25901,165.99424,-15.0
25902,167.0317,-15.0
25903,168.06916,-15.0
25904,169.10663,-15.0
25905,170.14409,-15.0
25906,171.18156,-15.0
25907,172.21902,-15.0
25908,173.25648,-15.0
25909,174.29395,-15.0
25910,175.33141,-15.0
25911,176.36888,-15.0
25912,177.40634,-15.0
25913,178.4438,-15.0
25914,179.48127,-15.0
25915,180.51873,-15.0
25916,181.5562,-15.0
25917,182.59366,-15.0
25918,183.63112,-15.0
25919,184.66859,-15.0
25920,185.70605,-15.0
25921,186.74352,-15.0
25922,187.78098,-15.0
25923,188.81844,-15.0
25924,189.85591,-15.0
25925,190.89337,-15.0
25926,191.93084,-15.0
25927,192.9683,-15.0
25928,194.00576,-15.0
25929,195.04323,-15.0
25930,196.08069,-15.0
25931,197.11816,-15.0
25932,198.15562,-15.0
25933,199.19308,-15.0
25934,200.23055,-15.0
25935,201.26801,-15.0
25936,202.30548,-15.0
25937,203.34294,-15.0
25938,204.3804,-15.0
25939,205.41787,-15.0
25940,206.45533,-15.0
25941,207.4928,-15.0
25942,208.53026,-15.0
25943,209.56772,-15.0
25944,210.60519,-15.0
25945,211.64265,-15.0
25946,212.68012,-15.0
25947,213.71758,-15.0
25948,214.75504,-15.0
25949,215.79251,-15.0
25950,216.82997,-15.0
25951,217.86744,-15.0
25952,218.9049,-15.0
25953,219.94236,-15.0
25954,220.97983,-15.0
25955,222.01729,-15.0
25956,223.05476,-15.0
25957,224.09222,-15.0
25958,225.12968,-15.0
25959,226.16715,-15.0
25960,227.20461,-15.0
25961,228.24207,-15.0
25962,229.27954,-15.0
25963,230.317,-15.0
25964,231.35447,-15.0
25965,232.39193,-15.0
25966,233.42939,-15.0
25967,234.46686,-15.0
25968,235.50432,-15.0
25969,236.54179,-15.0
25970,237.57925,-15.0
25971,238.61671,-15.0
25972,239.65418,-15.0
25973,240.69164,-15.0
25974,241.72911,-15.0
25975,242.76657,-15.0
25976,243.80403,-15.0
25977,244.8415,-15.0
25978,245.87896,-15.0
25979,246.91643,-15.0
25980,247.95389,-15.0
25981,248.99135,-15.0
25982,250.02882,-15.0
25983,251.06628,-15.0
25984,252.10375,-15.0
25985,253.14121,-15.0
25986,254.17867,-15.0
25987,255.21614,-15.0
25988,256.2536,-15.0
25989,257.29107,-15.0
25990,258.32853,-15.0
25991,259.36599,-15.0
25992,260.40346,-15.0
25993,261.44092,-15.0
25994,262.47839,-15.0
25995,263.51585,-15.0
25996,264.55331,-15.0
25997,265.59078,-15.0
25998,266.62824,-15.0
25999,267.66571,-15.0
26000,268.70317,-15.0
26001,269.74063,-15.0
26002,270.7781,-15.0
26003,271.81556,-15.0
26004,272.85303,-15.0
26005,273.89049,-15.0
26006,274.92795,-15.0
26007,275.96542,-15.0
26008,277.00288,-15.0
26009,278.04035,-15.0
26010,279.07781,-15.0
26011,280.11527,-15.0
26012,281.15274,-15.0
26013,282.1902,-15.0
26014,283.22767,-15.0
26015,284.26513,-15.0
26016,285.30259,-15.0
26017,286.34006,-15.0
26018,287.37752,-15.0
26019,288.41499,-15.0
26020,289.45245,-15.0
26021,290.48991,-15.0
26022,291.52738,-15.0
26023,292.56484,-15.0
26024,293.60231,-15.0
26025,294.63977,-15.0
26026,295.67723,-15.0
26027,296.7147,-15.0
26028,297.75216,-15.0
26029,298.78963,-15.0
26030,299.82709,-15.0
26031,300.86455,-15.0
26032,301.90202,-15.0
26033,302.93948,-15.0
26034,303.97695,-15.0
26035,305.01441,-15.0
26036,306.05187,-15.0
26037,307.08934,-15.0
26038,308.1268,-15.0
26039,309.16427,-15.0
26040,310.20173,-15.0
26041,311.23919,-15.0
26042,312.27666,-15.0
26043,313.31412,-15.0
26044,314.35159,-15.0
26045,315.38905,-15.0
26046,316.42651,-15.0
26047,317.46398,-15.0
26048,318.50144,-15.0
26049,319.5389,-15.0
26050,320.57637,-15.0
26051,321.61383,-15.0
26052,322.6513,-15.0
26053,323.68876,-15.0
26054,324.72622,-15.0
26055,325.76369,-15.0
26056,326.80115,-15.0
26057,327.83862,-15.0
26058,328.87608,-15.0
26059,329.91354,-15.0
26060,330.95101,-15.0
26061,331.98847,-15.0
26062,333.02594,-15.0
26063,334.0634,-15.0
26064,335.10086,-15.0
26065,336.13833,-15.0
26066,337.17579,-15.0
26067,338.21326,-15.0
26068,339.25072,-15.0
26069,340.28818,-15.0
26070,341.32565,-15.0
26071,342.36311,-15.0
26072,343.40058,-15.0
26073,344.43804,-15.0
26074,345.4755,-15.0
26075,346.51297,-15.0
26076,347.55043,-15.0
26077,348.5879,-15.0
26078,349.62536,-15.0
26079,350.66282,-15.0
26080,351.70029,-15.0
26081,352.73775,-15.0
26082,353.77522,-15.0
26083,354.81268,-15.0
26084,355.85014,-15.0
26085,356.88761,-15.0
26086,357.92507,-15.0
26087,358.96254,-15.0
26088,0.0,-16.0
26089,1.04046,-16.0
26090,2.08092,-16.0
26091,3.12139,-16.0
26092,4.16185,-16.0
26093,5.20231,-16.0
26094,6.24277,-16.0
26095,7.28324,-16.0
26096,8.3237,-16.0
26097,9.36416,-16.0
26098,10.40462,-16.0
26099,11.44509,-16.0
26100,12.48555,-16.0
26101,13.52601,-16.0
26102,14.56647,-16.0
26103,15.60694,-16.0
26104,16.6474,-16.0
26105,17.68786,-16.0
26106,18.72832,-16.0
26107,19.76879,-16.0
26108,20.80925,-16.0
26109,21.84971,-16.0
26110,22.89017,-16.0
26111,23.93064,-16.0
26112,24.9711,-16.0
26113,26.01156,-16.0
26114,27.05202,-16.0
26115,28.09249,-16.0
26116,29.13295,-16.0
26117,30.17341,-16.0
26118,31.21387,-16.0
26119,32.25434,-16.0
26120,33.2948,-16.0
26121,34.33526,-16.0
26122,35.37572,-16.0
26123,36.41618,-16.0
26124,37.45665,-16.0
26125,38.49711,-16.0
26126,39.53757,-16.0
26127,40.57803,-16.0
26128,41.6185,-16.0
26129,42.65896,-16.0
26130,43.69942,-16.0
26131,44.73988,-16.0
26132,45.78035,-16.0
26133,46.82081,-16.0
26134,47.86127,-16.0
26135,48.90173,-16.0
26136,49.9422,-16.0
26137,50.98266,-16.0
26138,52.02312,-16.0
26139,53.06358,-16.0
26140,54.10405,-16.0
26141,55.14451,-16.0
26142,56.18497,-16.0
26143,57.22543,-16.0
26144,58.2659,-16.0
26145,59.30636,-16.0
26146,60.34682,-16.0
26147,61.38728,-16.0
26148,62.42775,-16.0
26149,63.46821,-16.0
26150,64.50867,-16.0
26151,65.54913,-16.0
26152,66.5896,-16.0
26153,67.63006,-16.0
26154,68.67052,-16.0
26155,69.71098,-16.0
26156,70.75145,-16.0
26157,71.79191,-16.0
26158,72.83237,-16.0
26159,73.87283,-16.0
26160,74.91329,-16.0
26161,75.95376,-16.0
26162,76.99422,-16.0
26163,78.03468,-16.0
26164,79.07514,-16.0
26165,80.11561,-16.0
26166,81.15607,-16.0
26167,82.19653,-16.0
26168,83.23699,-16.0
26169,84.27746,-16.0
26170,85.31792,-16.0
26171,86.35838,-16.0
26172,87.39884,-16.0
26173,88.43931,-16.0
26174,89.47977,-16.0
26175,90.52023,-16.0
26176,91.56069,-16.0
26177,92.60116,-16.0
26178,93.64162,-16.0
26179,94.68208,-16.0
26180,95.72254,-16.0
26181,96.76301,-16.0
26182,97.80347,-16.0
26183,98.84393,-16.0
26184,99.88439,-16.0
26185,100.92486,-16.0
26186,101.96532,-16.0
26187,103.00578,-16.0
26188,104.04624,-16.0
26189,105.08671,-16.0
26190,106.12717,-16.0
26191,107.16763,-16.0
26192,108.20809,-16.0
26193,109.24855,-16.0
26194,110.28902,-16.0
26195,111.32948,-16.0
26196,112.36994,-16.0
26197,113.4104,-16.0
26198,114.45087,-16.0
26199,115.49133,-16.0
26200,116.53179,-16.0
26201,117.57225,-16.0
26202,118.61272,-16.0
26203,119.65318,-16.0
26204,120.69364,-16.0
26205,121.7341,-16.0
26206,122.77457,-16.0
26207,123.81503,-16.0
26208,124.85549,-16.0
26209,125.89595,-16.0
26210,126.93642,-16.0
26211,127.97688,-16.0
26212,129.01734,-16.0
26213,130.0578,-16.0
26214,131.09827,-16.0
26215,132.13873,-16.0
26216,133.17919,-16.0
26217,134.21965,-16.0
26218,135.26012,-16.0
26219,136.30058,-16.0
26220,137.34104,-16.0
26221,138.3815,-16.0
26222,139.42197,-16.0
26223,140.46243,-16.0
26224,141.50289,-16.0
26225,142.54335,-16.0
26226,143.58382,-16.0
26227,144.62428,-16.0
26228,145.66474,-16.0
26229,146.7052,-16.0
26230,147.74566,-16.0
26231,148.78613,-16.0
26232,149.82659,-16.0
26233,150.86705,-16.0
26234,151.90751,-16.0
26235,152.94798,-16.0
26236,153.98844,-16.0
26237,155.0289,-16.0
26238,156.06936,-16.0
26239,157.10983,-16.0
26240,158.15029,-16.0
26241,159.19075,-16.0
26242,160.23121,-16.0
26243,161.27168,-16.0
26244,162.31214,-16.0
26245,163.3526,-16.0
26246,164.39306,-16.0
26247,165.43353,-16.0
26248,166.47399,-16.0
26249,167.51445,-16.0
26250,168.55491,-16.0
26251,169.59538,-16.0
26252,170.63584,-16.0
26253,171.6763,-16.0
26254,172.71676,-16.0
26255,173.75723,-16.0
26256,174.79769,-16.0
26257,175.83815,-16.0
26258,176.87861,-16.0
26259,177.91908,-16.0
26260,178.95954,-16.0
26261,180.0,-16.0
26262,181.04046,-16.0
26263,182.08092,-16.0
26264,183.12139,-16.0
26265,184.16185,-16.0
26266,185.20231,-16.0
26267,186.24277,-16.0
26268,187.28324,-16.0
26269,188.3237,-16.0
26270,189.36416,-16.0
26271,190.40462,-16.0
26272,191.44509,-16.0
26273,192.48555,-16.0
26274,193.52601,-16.0
26275,194.56647,-16.0
26276,195.60694,-16.0
26277,196.6474,-16.0
26278,197.68786,-16.0
26279,198.72832,-16.0
26280,199.76879,-16.0
26281,200.80925,-16.0
26282,201.84971,-16.0
26283,202.89017,-16.0
26284,203.93064,-16.0
26285,204.9711,-16.0
26286,206.01156,-16.0
26287,207.05202,-16.0
26288,208.09249,-16.0
26289,209.13295,-16.0
26290,210.17341,-16.0
26291,211.21387,-16.0
26292,212.25434,-16.0
26293,213.2948,-16.0
26294,214.33526,-16.0
26295,215.37572,-16.0
26296,216.41618,-16.0
26297,217.45665,-16.0
26298,218.49711,-16.0
26299,219.53757,-16.0
26300,220.57803,-16.0
26301,221.6185,-16.0
26302,222.65896,-16.0
26303,223.69942,-16.0
26304,224.73988,-16.0
26305,225.78035,-16.0
26306,226.82081,-16.0
26307,227.86127,-16.0
26308,228.90173,-16.0
26309,229.9422,-16.0
26310,230.98266,-16.0
26311,232.02312,-16.0
26312,233.06358,-16.0
26313,234.10405,-16.0
26314,235.14451,-16.0
26315,236.18497,-16.0
26316,237.22543,-16.0
26317,238.2659,-16.0
26318,239.30636,-16.0
26319,240.34682,-16.0
26320,241.38728,-16.0
26321,242.42775,-16.0
26322,243.46821,-16.0
26323,244.50867,-16.0
26324,245.54913,-16.0
26325,246.5896,-16.0
26326,247.63006,-16.0
26327,248.67052,-16.0
26328,249.71098,-16.0
26329,250.75145,-16.0
26330,251.79191,-16.0
26331,252.83237,-16.0
26332,253.87283,-16.0
26333,254.91329,-16.0
26334,255.95376,-16.0
26335,256.99422,-16.0
26336,258.03468,-16.0
26337,259.07514,-16.0
26338,260.11561,-16.0
26339,261.15607,-16.0
26340,262.19653,-16.0
26341,263.23699,-16.0
26342,264.27746,-16.0
26343,265.31792,-16.0
26344,266.35838,-16.0
26345,267.39884,-16.0
26346,268.43931,-16.0
26347,269.47977,-16.0
26348,270.52023,-16.0
26349,271.56069,-16.0
26350,272.60116,-16.0
26351,273.64162,-16.0
26352,274.68208,-16.0
26353,275.72254,-16.0
26354,276.76301,-16.0
26355,277.80347,-16.0
26356,278.84393,-16.0
26357,279.88439,-16.0
26358,280.92486,-16.0
26359,281.96532,-16.0
26360,283.00578,-16.0
26361,284.04624,-16.0
26362,285.08671,-16.0
26363,286.12717,-16.0
26364,287.16763,-16.0
26365,288.20809,-16.0
26366,289.24855,-16.0
26367,290.28902,-16.0
26368,291.32948,-16.0
26369,292.36994,-16.0
26370,293.4104,-16.0
26371,294.45087,-16.0
26372,295.49133,-16.0
26373,296.53179,-16.0
26374,297.57225,-16.0
26375,298.61272,-16.0
26376,299.65318,-16.0
26377,300.69364,-16.0
26378,301.7341,-16.0
26379,302.77457,-16.0
26380,303.81503,-16.0
26381,304.85549,-16.0
26382,305.89595,-16.0
26383,306.93642,-16.0
26384,307.97688,-16.0
26385,309.01734,-16.0
26386,310.0578,-16.0
26387,311.09827,-16.0
26388,312.13873,-16.0
26389,313.17919,-16.0
26390,314.21965,-16.0
26391,315.26012,-16.0
26392,316.30058,-16.0
26393,317.34104,-16.0
26394,318.3815,-16.0
26395,319.42197,-16.0
26396,320.46243,-16.0
26397,321.50289,-16.0
26398,322.54335,-16.0
26399,323.58382,-16.0
26400,324.62428,-16.0
26401,325.66474,-16.0
26402,326.7052,-16.0
26403,327.74566,-16.0
26404,328.78613,-16.0
26405,329.82659,-16.0
26406,330.86705,-16.0
26407,331.90751,-16.0
26408,332.94798,-16.0
26409,333.98844,-16.0
26410,335.0289,-16.0
26411,336.06936,-16.0
26412,337.10983,-16.0
26413,338.15029,-16.0
26414,339.19075,-16.0
26415,340.23121,-16.0
26416,341.27168,-16.0
26417,342.31214,-16.0
26418,343.3526,-16.0
26419,344.39306,-16.0
26420,345.43353,-16.0
26421,346.47399,-16.0
26422,347.51445,-16.0
26423,348.55491,-16.0
26424,349.59538,-16.0
26425,350.63584,-16.0
26426,351.6763,-16.0
26427,352.71676,-16.0
26428,353.75723,-16.0
26429,354.79769,-16.0
26430,355.83815,-16.0
26431,356.87861,-16.0
26432,357.91908,-16.0
26433,358.95954,-16.0
26434,0.0,-17.0
26435,1.04651,-17.0
26436,2.09302,-17.0
26437,3.13953,-17.0
26438,4.18605,-17.0
26439,5.23256,-17.0
26440,6.27907,-17.0
26441,7.32558,-17.0
26442,8.37209,-17.0
26443,9.4186,-17.0
26444,10.46512,-17.0
26445,11.51163,-17.0
26446,12.55814,-17.0
26447,13.60465,-17.0
26448,14.65116,-17.0
26449,15.69767,-17.0
26450,16.74419,-17.0
26451,17.7907,-17.0
26452,18.83721,-17.0
26453,19.88372,-17.0
26454,20.93023,-17.0
26455,21.97674,-17.0
26456,23.02326,-17.0
26457,24.06977,-17.0
26458,25.11628,-17.0
26459,26.16279,-17.0
26460,27.2093,-17.0
26461,28.25581,-17.0
26462,29.30233,-17.0
26463,30.34884,-17.0
26464,31.39535,-17.0
26465,32.44186,-17.0
26466,33.48837,-17.0
26467,34.53488,-17.0
26468,35.5814,-17.0
26469,36.62791,-17.0
26470,37.67442,-17.0
26471,38.72093,-17.0
26472,39.76744,-17.0
26473,40.81395,-17.0
26474,41.86047,-17.0
26475,42.90698,-17.0
26476,43.95349,-17.0
26477,45.0,-17.0
26478,46.04651,-17.0
26479,47.09302,-17.0
26480,48.13953,-17.0
26481,49.18605,-17.0
26482,50.23256,-17.0
26483,51.27907,-17.0
26484,52.32558,-17.0
26485,53.37209,-17.0
26486,54.4186,-17.0
26487,55.46512,-17.0
26488,56.51163,-17.0
26489,57.55814,-17.0
26490,58.60465,-17.0
26491,59.65116,-17.0
26492,60.69767,-17.0
26493,61.74419,-17.0
26494,62.7907,-17.0
26495,63.83721,-17.0
26496,64.88372,-17.0
26497,65.93023,-17.0
26498,66.97674,-17.0
26499,68.02326,-17.0
26500,69.06977,-17.0
26501,70.11628,-17.0
26502,71.16279,-17.0
26503,72.2093,-17.0
26504,73.25581,-17.0
26505,74.30233,-17.0
26506,75.34884,-17.0
26507,76.39535,-17.0
26508,77.44186,-17.0
26509,78.48837,-17.0
26510,79.53488,-17.0
26511,80.5814,-17.0
26512,81.62791,-17.0
26513,82.67442,-17.0
26514,83.72093,-17.0
26515,84.76744,-17.0
26516,85.81395,-17.0
26517,86.86047,-17.0
26518,87.90698,-17.0
26519,88.95349,-17.0
26520,90.0,-17.0
26521,91.04651,-17.0
26522,92.09302,-17.0
26523,93.13953,-17.0
26524,94.18605,-17.0
26525,95.23256,-17.0
26526,96.27907,-17.0
26527,97.32558,-17.0
26528,98.37209,-17.0
26529,99.4186,-17.0
26530,100.46512,-17.0
26531,101.51163,-17.0
26532,102.55814,-17.0
26533,103.60465,-17.0
26534,104.65116,-17.0
26535,105.69767,-17.0
26536,106.74419,-17.0
26537,107.7907,-17.0
26538,108.83721,-17.0
26539,109.88372,-17.0
26540,110.93023,-17.0
26541,111.97674,-17.0
26542,113.02326,-17.0
26543,114.06977,-17.0
26544,115.11628,-17.0
26545,116.16279,-17.0
26546,117.2093,-17.0
26547,118.25581,-17.0
26548,119.30233,-17.0
26549,120.34884,-17.0
26550,121.39535,-17.0
26551,122.44186,-17.0
26552,123.48837,-17.0
26553,124.53488,-17.0
26554,125.5814,-17.0
26555,126.62791,-17.0
26556,127.67442,-17.0
26557,128.72093,-17.0
26558,129.76744,-17.0
26559,130.81395,-17.0
26560,131.86047,-17.0
26561,132.90698,-17.0
26562,133.95349,-17.0
26563,135.0,-17.0
26564,136.04651,-17.0
26565,137.09302,-17.0
26566,138.13953,-17.0
26567,139.18605,-17.0
26568,140.23256,-17.0
26569,141.27907,-17.0
26570,142.32558,-17.0
26571,143.37209,-17.0
26572,144.4186,-17.0
26573,145.46512,-17.0
26574,146.51163,-17.0
26575,147.55814,-17.0
26576,148.60465,-17.0
26577,149.65116,-17.0
26578,150.69767,-17.0
26579,151.74419,-17.0
26580,152.7907,-17.0
26581,153.83721,-17.0
26582,154.88372,-17.0
26583,155.93023,-17.0
26584,156.97674,-17.0
26585,158.02326,-17.0
26586,159.06977,-17.0
26587,160.11628,-17.0
26588,161.16279,-17.0
26589,162.2093,-17.0
26590,163.25581,-17.0
26591,164.30233,-17.0
26592,165.34884,-17.0
26593,166.39535,-17.0
26594,167.44186,-17.0
26595,168.48837,-17.0
26596,169.53488,-17.0
26597,170.5814,-17.0
26598,171.62791,-17.0
26599,172.67442,-17.0
26600,173.72093,-17.0
26601,174.76744,-17.0
26602,175.81395,-17.0
26603,176.86047,-17.0
26604,177.90698,-17.0
26605,178.95349,-17.0
26606,180.0,-17.0
26607,181.04651,-17.0
26608,182.09302,-17.0
26609,183.13953,-17.0
26610,184.18605,-17.0
26611,185.23256,-17.0
26612,186.27907,-17.0
26613,187.32558,-17.0
26614,188.37209,-17.0
26615,189.4186,-17.0
26616,190.46512,-17.0
26617,191.51163,-17.0
26618,192.55814,-17.0
26619,193.60465,-17.0
26620,194.65116,-17.0
26621,195.69767,-17.0
26622,196.74419,-17.0
26623,197.7907,-17.0
26624,198.83721,-17.0
26625,199.88372,-17.0
26626,200.93023,-17.0
26627,201.97674,-17.0
26628,203.02326,-17.0
26629,204.06977,-17.0
26630,205.11628,-17.0
26631,206.16279,-17.0
26632,207.2093,-17.0
26633,208.25581,-17.0
26634,209.30233,-17.0
26635,210.34884,-17.0
26636,211.39535,-17.0
26637,212.44186,-17.0
26638,213.48837,-17.0
26639,214.53488,-17.0
26640,215.5814,-17.0
26641,216.62791,-17.0
26642,217.67442,-17.0
26643,218.72093,-17.0
26644,219.76744,-17.0
26645,220.81395,-17.0
26646,221.86047,-17.0
26647,222.90698,-17.0
26648,223.95349,-17.0
26649,225.0,-17.0
26650,226.04651,-17.0
26651,227.09302,-17.0
26652,228.13953,-17.0
26653,229.18605,-17.0
26654,230.23256,-17.0
26655,231.27907,-17.0
26656,232.32558,-17.0
26657,233.37209,-17.0
26658,234.4186,-17.0
26659,235.46512,-17.0
26660,236.51163,-17.0
26661,237.55814,-17.0
26662,238.60465,-17.0
26663,239.65116,-17.0
26664,240.69767,-17.0
26665,241.74419,-17.0
26666,242.7907,-17.0
26667,243.83721,-17.0
26668,244.88372,-17.0
26669,245.93023,-17.0
26670,246.97674,-17.0
26671,248.02326,-17.0
26672,249.06977,-17.0
26673,250.11628,-17.0
26674,251.16279,-17.0
26675,252.2093,-17.0
26676,253.25581,-17.0
26677,254.30233,-17.0
26678,255.34884,-17.0
26679,256.39535,-17.0
26680,257.44186,-17.0
26681,258.48837,-17.0
26682,259.53488,-17.0
26683,260.5814,-17.0
26684,261.62791,-17.0
26685,262.67442,-17.0
26686,263.72093,-17.0
26687,264.76744,-17.0
26688,265.81395,-17.0
26689,266.86047,-17.0
26690,267.90698,-17.0
26691,268.95349,-17.0
26692,270.0,-17.0
26693,271.04651,-17.0
26694,272.09302,-17.0
26695,273.13953,-17.0
26696,274.18605,-17.0
26697,275.23256,-17.0
26698,276.27907,-17.0
26699,277.32558,-17.0
26700,278.37209,-17.0
26701,279.4186,-17.0
26702,280.46512,-17.0
26703,281.51163,-17.0
26704,282.55814,-17.0
26705,283.60465,-17.0
26706,284.65116,-17.0
26707,285.69767,-17.0
26708,286.74419,-17.0
26709,287.7907,-17.0
26710,288.83721,-17.0
26711,289.88372,-17.0
26712,290.93023,-17.0
26713,291.97674,-17.0
26714,293.02326,-17.0
26715,294.06977,-17.0
26716,295.11628,-17.0
26717,296.16279,-17.0
26718,297.2093,-17.0
26719,298.25581,-17.0
26720,299.30233,-17.0
26721,300.34884,-17.0
26722,301.39535,-17.0
26723,302.44186,-17.0
26724,303.48837,-17.0
26725,304.53488,-17.0
26726,305.5814,-17.0
26727,306.62791,-17.0
26728,307.67442,-17.0
26729,308.72093,-17.0
26730,309.76744,-17.0
26731,310.81395,-17.0
26732,311.86047,-17.0
26733,312.90698,-17.0
26734,313.95349,-17.0
26735,315.0,-17.0
26736,316.04651,-17.0
26737,317.09302,-17.0
26738,318.13953,-17.0
26739,319.18605,-17.0
26740,320.23256,-17.0
26741,321.27907,-17.0
26742,322.32558,-17.0
26743,323.37209,-17.0
26744,324.4186,-17.0
26745,325.46512,-17.0
26746,326.51163,-17.0
26747,327.55814,-17.0
26748,328.60465,-17.0
26749,329.65116,-17.0
26750,330.69767,-17.0
26751,331.74419,-17.0
26752,332.7907,-17.0
26753,333.83721,-17.0
26754,334.88372,-17.0
26755,335.93023,-17.0
26756,336.97674,-17.0
26757,338.02326,-17.0
26758,339.06977,-17.0
26759,340.11628,-17.0
26760,341.16279,-17.0
26761,342.2093,-17.0
26762,343.25581,-17.0
26763,344.30233,-17.0
26764,345.34884,-17.0
26765,346.39535,-17.0
26766,347.44186,-17.0
26767,348.48837,-17.0
26768,349.53488,-17.0
26769,350.5814,-17.0
26770,351.62791,-17.0
26771,352.67442,-17.0
26772,353.72093,-17.0
26773,354.76744,-17.0
26774,355.81395,-17.0
26775,356.86047,-17.0
26776,357.90698,-17.0
26777,358.95349,-17.0
26778,0.0,-18.0
26779,1.05263,-18.0
26780,2.10526,-18.0
26781,3.15789,-18.0
26782,4.21053,-18.0
26783,5.26316,-18.0
26784,6.31579,-18.0
26785,7.36842,-18.0
26786,8.42105,-18.0
26787,9.47368,-18.0
26788,10.52632,-18.0
26789,11.57895,-18.0
26790,12.63158,-18.0
26791,13.68421,-18.0
26792,14.73684,-18.0
26793,15.78947,-18.0
26794,16.84211,-18.0
26795,17.89474,-18.0
26796,18.94737,-18.0
26797,20.0,-18.0
26798,21.05263,-18.0
26799,22.10526,-18.0
26800,23.15789,-18.0
26801,24.21053,-18.0
26802,25.26316,-18.0
26803,26.31579,-18.0
26804,27.36842,-18.0
26805,28.42105,-18.0
26806,29.47368,-18.0
26807,30.52632,-18.0
26808,31.57895,-18.0
26809,32.63158,-18.0
26810,33.68421,-18.0
26811,34.73684,-18.0
26812,35.78947,-18.0
26813,36.84211,-18.0
26814,37.89474,-18.0
26815,38.94737,-18.0
26816,40.0,-18.0
26817,41.05263,-18.0
26818,42.10526,-18.0
26819,43.15789,-18.0
26820,44.21053,-18.0
26821,45.26316,-18.0
26822,46.31579,-18.0
26823,47.36842,-18.0
26824,48.42105,-18.0
26825,49.47368,-18.0
26826,50.52632,-18.0
26827,51.57895,-18.0
26828,52.63158,-18.0
26829,53.68421,-18.0
26830,54.73684,-18.0
26831,55.78947,-18.0
26832,56.84211,-18.0
26833,57.89474,-18.0
26834,58.94737,-18.0
26835,60.0,-18.0
26836,61.05263,-18.0
26837,62.10526,-18.0
26838,63.15789,-18.0
26839,64.21053,-18.0
26840,65.26316,-18.0
26841,66.31579,-18.0
26842,67.36842,-18.0
26843,68.42105,-18.0
26844,69.47368,-18.0
26845,70.52632,-18.0
26846,71.57895,-18.0
26847,72.63158,-18.0
26848,73.68421,-18.0
26849,74.73684,-18.0
26850,75.78947,-18.0
26851,76.84211,-18.0
26852,77.89474,-18.0
26853,78.94737,-18.0
26854,80.0,-18.0
26855,81.05263,-18.0
26856,82.10526,-18.0
26857,83.15789,-18.0
26858,84.21053,-18.0
26859,85.26316,-18.0
26860,86.31579,-18.0
26861,87.36842,-18.0
26862,88.42105,-18.0
26863,89.47368,-18.0
26864,90.52632,-18.0
26865,91.57895,-18.0
26866,92.63158,-18.0
26867,93.68421,-18.0
26868,94.73684,-18.0
26869,95.78947,-18.0
26870,96.84211,-18.0
26871,97.89474,-18.0
26872,98.94737,-18.0
26873,100.0,-18.0
26874,101.05263,-18.0
26875,102.10526,-18.0
26876,103.15789,-18.0
26877,104.21053,-18.0
26878,105.26316,-18.0
26879,106.31579,-18.0
26880,107.36842,-18.0
26881,108.42105,-18.0
26882,109.47368,-18.0
26883,110.52632,-18.0
26884,111.57895,-18.0
26885,112.63158,-18.0
26886,113.68421,-18.0
26887,114.73684,-18.0
26888,115.78947,-18.0
26889,116.84211,-18.0
26890,117.89474,-18.0
26891,118.94737,-18.0
26892,120.0,-18.0
26893,121.05263,-18.0
26894,122.10526,-18.0
26895,123.15789,-18.0
26896,124.21053,-18.0
26897,125.26316,-18.0
26898,126.31579,-18.0
26899,127.36842,-18.0
26900,128.42105,-18.0
26901,129.47368,-18.0
26902,130.52632,-18.0
26903,131.57895,-18.0
26904,132.63158,-18.0
26905,133.68421,-18.0
26906,134.73684,-18.0
